date,close,sma
2013-10-09,69.512856,69.11877557142857
2013-10-10,69.94857,69.34561214285715
2013-10-11,70.401428,69.3677547857143
2013-10-14,70.862854,69.43857085714286
2013-10-15,71.239998,69.61357064285714
2013-10-16,71.587143,69.7655095
2013-10-17,72.071426,69.987448
2013-10-18,72.69857,70.31540728571427
2013-10-21,74.480003,70.65622378571429
2013-10-22,74.267143,70.96550964285714
2013-10-23,74.994286,71.38948928571429
2013-10-24,75.987144,71.88826471428573
2013-10-25,75.137146,72.27816271428571
2013-10-28,75.697144,72.77755078571428
2013-10-29,73.811432,73.08459192857143
2013-10-30,74.985718,73.44438821428571
2013-10-31,74.671425,73.749388
2013-11-01,74.290001,73.99418421428572
2013-11-04,75.25,74.28061292857144
2013-11-05,75.064285,74.52898021428572
2013-11-06,74.417145,74.69653157142857
2013-11-07,73.21286,74.73326657142857
2013-11-08,74.365715,74.72510314285715
2013-11-11,74.150002,74.71673592857142
2013-11-12,74.28714,74.6662255
2013-11-13,74.375717,74.55112357142856
2013-11-14,75.451431,74.5735725
2013-11-15,74.998573,74.52367457142859
2013-11-18,74.089996,74.543572
2013-11-19,74.221428,74.48897985714287
2013-11-20,73.571426,74.4104085
2013-11-21,74.44857,74.42173485714285
2013-11-22,74.257141,74.35081635714286
2013-11-25,74.82,74.33336742857144
2013-11-26,76.199997,74.46071399999998
2013-11-27,77.994286,74.80224442857143
2013-11-29,79.438568,75.16459107142857
2013-12-02,78.747147,75.49295857142856
2013-12-03,80.902855,75.96550964285714
2013-12-04,80.714287,76.41826464285714
2013-12-05,81.128571,76.82377464285715
2013-12-06,80.002853,77.18122321428572
2013-12-09,80.918571,77.66897857142858
2013-12-10,80.792854,78.13836614285715
2013-12-11,80.194283,78.61142735714286
2013-12-12,80.077141,79.01346814285715
2013-12-13,79.204285,79.36683557142858
2013-12-16,79.64286,79.71132557142857
2013-12-17,79.284286,79.93163192857143
2013-12-18,78.681427,79.98071342857143
2013-12-19,77.779999,79.86224421428571
2013-12-20,78.431427,79.83969278571428
2013-12-23,81.441429,79.87816235714286
2013-12-24,81.095711,79.90540692857144
2013-12-26,80.557144,79.8645907142857
2013-12-27,80.012856,79.86530521428571
2013-12-30,79.21714,79.74377442857143
2013-12-31,80.145714,79.69755014285714
2014-01-02,79.01857,79.61357064285713
2014-01-03,77.28286,79.41397914285713
2014-01-06,77.704285,79.30683628571428
2014-01-07,77.148575,79.12867307142857
2014-01-08,77.637146,79.01102021428571
2014-01-09,76.645714,78.86561214285713
2014-01-10,76.134285,78.74806114285715
2014-01-13,76.53286,78.6124492142857
2014-01-14,78.055717,78.37061264285714
2014-01-15,79.622856,78.26540871428571
2014-01-16,79.178574,78.16693942857144
2014-01-17,77.238571,77.96877621428573
2014-01-21,78.438568,77.91316392857142
2014-01-22,78.78714,77.81612292857143
2014-01-23,79.454285,77.84724542857143
2014-01-24,78.010002,77.89918414285714
2014-01-27,78.64286,77.96622521428571
2014-01-28,72.35714,77.62397985714286
2014-01-29,71.535713,77.18816321428571
2014-01-30,71.397141,76.81326514285715
2014-01-31,71.514282,76.48326492857143
2014-02-03,71.647141,76.13428499999999
2014-02-04,72.684288,75.7506115
2014-02-05,73.227142,75.29377478571429
2014-02-06,73.215714,74.86785621428571
2014-02-07,74.239998,74.65367242857143
2014-02-10,75.57,74.44877471428572
2014-02-11,76.565712,74.29010128571429
2014-02-12,76.559998,74.0833665
2014-02-13,77.775711,74.06663142857143
2014-02-14,77.71286,74.00020285714287
2014-02-18,77.998573,74.40316235714285
2014-02-19,76.767143,74.77683592857143
2014-02-20,75.878571,75.09693807142857
2014-02-21,75.035713,75.34846885714285
2014-02-24,75.364288,75.61397935714285
2014-02-25,74.580002,75.7493875
2014-02-26,73.907143,75.797959
2014-02-27,75.381432,75.95265314285714
2014-02-28,75.177139,76.01959178571428
2014-03-03,75.394287,76.00704085714287
2014-03-04,75.891426,75.95887757142857
2014-03-05,76.05143,75.92255128571428
2014-03-06,75.821426,75.78295949999999
2014-03-07,75.777145,75.64469414285715
2014-03-10,75.845711,75.49091828571429
2014-03-11,76.584282,75.47785678571428
2014-03-12,76.658569,75.53357092857142
2014-03-13,75.807144,75.58867314285715
2014-03-14,74.955711,75.55948907142856
2014-03-17,75.248573,75.60724414285714
2014-03-18,75.914284,75.75061135714286
2014-03-19,75.894287,75.78724385714285
2014-03-20,75.528572,75.81234621428572
2014-03-21,76.124283,75.86448878571427
2014-03-24,77.027145,75.94561157142857
2014-03-25,77.855713,76.07448892857143
2014-03-26,77.111427,76.16663185714286
2014-03-27,76.779999,76.23826428571428
2014-03-28,76.694283,76.29887657142856
2014-03-31,76.677139,76.30550921428572
2014-04-01,77.378571,76.35693792857144
2014-04-02,77.507141,76.47836628571429
2014-04-03,76.970001,76.62224414285713
2014-04-04,75.974289,76.674081
2014-04-07,74.781425,76.59316249999999
2014-04-08,74.777145,76.51336664285714
2014-04-09,75.760002,76.52989735714286
2014-04-10,74.78286,76.43408142857143
2014-04-11,74.230003,76.23428557142857
2014-04-14,74.525711,75.99642828571429
2014-04-15,73.994286,75.77377535714287
2014-04-16,74.144287,75.5855102142857
2014-04-17,74.991432,75.46387800000001
2014-04-21,75.881432,75.4070417857143
2014-04-22,75.957146,75.30551142857144
2014-04-23,74.964287,75.123879
2014-04-24,81.110001,75.41959328571429
2014-04-25,81.705711,75.82898057142857
2014-04-28,84.870003,76.54959328571428
2014-04-29,84.618568,77.25255207142857
2014-04-30,84.298569,77.86244971428572
2014-05-01,84.497147,78.55632735714286
2014-05-02,84.654289,79.30091921428571
2014-05-05,85.851425,80.1098987857143
2014-05-06,84.915718,80.89000107142859
2014-05-07,84.618568,81.63816399999999
2014-05-08,83.998573,82.2815312142857
2014-05-09,83.648575,82.83632714285714
2014-05-12,84.690002,83.46010257142858
2014-05-13,84.822861,84.16428642857143
2014-05-14,84.83857,84.43061278571429
2014-05-15,84.117142,84.60285785714287
2014-05-16,85.358574,84.63775578571428
2014-05-19,86.370003,84.76285828571429
2014-05-20,86.387146,84.91204235714285
2014-05-21,86.615715,85.06336864285716
2014-05-22,86.752853,85.21326607142858
2014-05-23,87.732857,85.34765407142856
2014-05-27,89.375717,85.66622542857142
2014-05-28,89.144287,85.98949107142857
2014-05-29,90.76857,86.47306228571428
2014-05-30,90.428574,86.95734792857142
2014-06-02,89.807144,87.32285807142857
2014-06-03,91.077141,87.76959235714287
2014-06-04,92.117142,88.28949035714285
2014-06-05,92.478569,88.88673514285713
2014-06-06,92.224289,89.37714335714286
2014-06-09,93.699997,89.90071435714286
2014-06-10,94.25,90.46234678571429
2014-06-11,93.860001,90.97979578571427
2014-06-12,92.290001,91.37530635714286
2014-06-13,91.279999,91.62867364285714
2014-06-16,92.199997,91.83040792857143
2014-06-17,92.080002,92.04010185714286
2014-06-18,92.18,92.14091828571429
2014-06-19,91.860001,92.24316307142858
2014-06-20,90.910004,92.32193878571427
2014-06-23,90.830002,92.304286
2014-06-24,90.279999,92.1730615
2014-06-25,90.360001,92.02173521428571
2014-06-26,90.900002,91.92714328571428
2014-06-27,91.980003,91.80428657142856
2014-06-30,92.93,91.71000085714286
2014-07-01,93.519997,91.68571485714287
2014-07-02,93.480003,91.770715
2014-07-03,94.029999,91.96714357142858
2014-07-07,95.970001,92.23642957142856
2014-07-08,95.349998,92.4700007142857
2014-07-09,95.389999,92.69928635714284
2014-07-10,95.040001,92.9264292142857
2014-07-11,95.220001,93.23428614285716
2014-07-14,96.449997,93.63571435714286
2014-07-15,95.32,93.99571442857143
2014-07-16,94.779999,94.31142857142858
2014-07-17,93.089996,94.46785671428572
2014-07-18,94.43,94.64285650000001
2014-07-21,93.940002,94.7149995
2014-07-22,94.720001,94.80071407142857
2014-07-23,97.190002,95.065714
2014-07-24,97.029999,95.27999971428571
2014-07-25,97.669998,95.40142807142857
2014-07-28,99.019997,95.66357085714287
2014-07-29,98.379997,95.87714214285714
2014-07-30,98.150002,96.09928507142857
2014-07-31,95.599998,96.12642771428571
2014-08-01,96.129997,96.10357057142858
2014-08-04,95.589996,96.122856
2014-08-05,95.120003,96.147142
2014-08-06,94.959999,96.28071364285714
2014-08-07,94.480003,96.28428528571429
2014-08-08,94.739998,96.34142785714286
2014-08-11,95.989998,96.43214192857144
2014-08-12,95.970001,96.344999
2014-08-13,97.239998,96.35999892857144
2014-08-14,97.5,96.34785621428571
2014-08-15,97.980003,96.27357092857142
2014-08-18,99.160004,96.3292857142857
2014-08-19,100.529999,96.49928550000001
2014-08-20,100.57,96.85428564285714
2014-08-21,100.580002,97.17214314285714
2014-08-22,101.32,97.58142914285713
2014-08-25,101.540001,98.04000042857142
2014-08-26,100.889999,98.46357185714285
2014-08-27,102.129997,99.00999999999999
2014-08-28,102.25,99.54642871428571
2014-08-29,102.5,100.01142885714285
2014-09-02,103.300003,100.53500042857142
2014-09-03,98.940002,100.65642928571428
2014-09-04,98.120003,100.70071521428572
2014-09-05,98.970001,100.77142935714286
2014-09-08,98.360001,100.71428628571428
2014-09-09,97.989998,100.53285764285714
2014-09-10,101.0,100.56357192857142
2014-09-11,101.43,100.62428607142859
2014-09-12,101.660004,100.64857207142857
2014-09-15,101.629997,100.65500035714285
2014-09-16,100.860001,100.65285764285714
2014-09-17,101.580002,100.6135722857143
2014-09-18,101.790001,100.58071521428572
2014-09-19,100.959999,100.47071514285714
2014-09-22,101.059998,100.31071478571428
2014-09-23,102.639999,100.57500028571428
2014-09-24,101.75,100.83428578571429
2014-09-25,97.870003,100.7557145
2014-09-26,100.75,100.92642871428572
2014-09-29,100.110001,101.07785750000001
2014-09-30,100.75,101.06000035714285
2014-10-01,99.18,100.89928607142858
2014-10-02,99.900002,100.77357164285715
2014-10-03,99.620003,100.63000064285714
2014-10-06,99.620003,100.54142935714286
2014-10-07,98.75,100.33928635714285
2014-10-08,100.800003,100.26857221428573
2014-10-09,101.019997,100.2728577857143
2014-10-10,100.730003,100.24928671428572
2014-10-13,99.809998,100.04714378571428
2014-10-14,98.75,99.83285807142856
2014-10-15,97.540001,99.8092865
2014-10-16,96.260002,99.48857235714286
2014-10-17,97.669998,99.31428642857144
2014-10-20,99.760002,99.2435722857143
2014-10-21,102.470001,99.47857235714285
2014-10-22,102.989998,99.69928635714287
2014-10-23,104.830002,100.07142914285714
2014-10-24,105.220001,100.47142900000001
2014-10-27,105.110001,100.92571478571429
2014-10-28,106.739998,101.35000014285716
2014-10-29,107.339996,101.80142864285713
2014-10-30,106.980003,102.2478572142857
2014-10-31,108.0,102.83285735714286
2014-11-03,109.400002,103.59357178571429
2014-11-04,108.599998,104.38357157142856
2014-11-05,108.860001,105.2835715
2014-11-06,108.699997,106.07142857142857
2014-11-07,109.010002,106.73214285714286
2014-11-10,108.830002,107.18642864285714
2014-11-11,109.699997,107.66571428571429
2014-11-12,111.25,108.12428557142857
2014-11-13,112.82,108.66714264285713
2014-11-14,114.18,109.3149997142857
2014-11-17,113.989998,109.83285685714284
2014-11-18,115.470001,110.41357149999999
2014-11-19,114.669998,110.96285685714285
2014-11-20,116.309998,111.55642814285714
2014-11-21,116.470001,112.06142807142858
2014-11-24,118.629997,112.77785657142859
2014-11-25,117.599998,113.40214207142857
2014-11-26,119.0,114.13785657142856
2014-11-28,118.93,114.84642785714286
2014-12-01,115.07,115.292142
2014-12-02,114.629997,115.64428485714286
2014-12-03,115.93,115.97857057142858
2014-12-04,115.489998,116.16928471428572
2014-12-05,115.0,116.22785614285715
2014-12-08,112.400002,116.114285
2014-12-09,114.120003,116.01785657142857
2014-12-10,111.949997,115.8235707857143
2014-12-11,111.620003,115.48857114285715
2014-12-12,109.730003,115.0071427142857
2014-12-15,108.230003,114.26428599999998
2014-12-16,106.75,113.48928614285715
2014-12-17,109.410004,112.80428642857143
2014-12-18,112.650002,112.35571514285714
2014-12-19,111.779999,112.12071507142856
2014-12-22,112.940002,112.00000114285714
2014-12-23,112.540001,111.75785835714285
2014-12-24,112.010002,111.5092872142857
2014-12-26,113.989998,111.43714421428571
2014-12-29,113.910004,111.54500150000001
2014-12-30,112.519997,111.43071535714286
2014-12-31,110.379997,111.31857249999999
2015-01-02,109.330002,111.15500099999998
2015-01-05,106.25,110.90642935714287
2015-01-06,106.260002,110.765715
2015-01-07,107.75,110.83714357142857
2015-01-08,111.889999,111.01428607142859
2015-01-09,112.010002,110.96857178571429
2015-01-12,109.25,110.78785757142859
2015-01-13,110.220001,110.59357178571429
2015-01-14,109.800003,110.39785764285715
2015-01-15,106.82,110.02714321428572
2015-01-16,105.989998,109.45571464285715
2015-01-20,108.720001,109.08500014285713
2015-01-21,109.550003,108.87285771428571
2015-01-22,112.400002,109.0171437857143
2015-01-23,112.980003,109.27785814285713
2015-01-26,113.099998,109.76714371428572
2015-01-27,109.139999,109.97285778571428
2015-01-28,115.309998,110.51285764285714
2015-01-29,118.900002,111.01357214285713
2015-01-30,117.160004,111.38142942857142
2015-02-02,118.629997,112.0514292142857
2015-02-03,118.650002,112.65357214285714
2015-02-04,119.559998,113.35071464285714
2015-02-05,119.940002,114.28785764285715
2015-02-06,118.93,115.21214350000001
2015-02-09,119.720001,115.99785778571429
2015-02-10,122.019997,116.88857164285714
2015-02-11,124.879997,117.77999985714284
2015-02-12,126.459999,118.74285671428572
2015-02-13,127.080002,119.74142842857142
2015-02-17,127.830002,121.07642864285712
2015-02-18,128.720001,122.034286
2015-02-19,128.449997,122.7164285
2015-02-20,129.5,123.59785678571428
2015-02-23,133.0,124.62428557142857
2015-02-24,132.169998,125.58999957142858
2015-02-25,128.789993,126.24928492857143
2015-02-26,130.419998,126.99785607142857
2015-02-27,128.460007,127.67857085714284
2015-03-02,129.089996,128.3478562142857
2015-03-03,129.360001,128.87214221428573
2015-03-04,128.539993,129.1335705
2015-03-05,126.410004,129.12999942857144
2015-03-06,126.599998,129.09571342857143
2015-03-09,127.139999,129.0464275
2015-03-10,124.510002,128.7457132857143
2015-03-11,122.239998,128.30214192857142
2015-03-12,124.449997,127.94142742857143
2015-03-13,123.589996,127.26928428571429
2015-03-16,124.949997,126.75356992857142
2015-03-17,127.040001,126.62857050000001
2015-03-18,128.470001,126.489285
2015-03-19,127.5,126.42071307142858
2015-03-20,125.900002,126.19285635714286
2015-03-23,127.209999,126.03928478571427
2015-03-24,126.690002,125.90714257142858
2015-03-25,123.379997,125.6907135
2015-03-26,124.239998,125.52214207142858
2015-03-27,123.25,125.244285
2015-03-30,126.370003,125.37714221428573
2015-03-31,124.43,125.53357092857144
2015-04-01,124.25,125.51928542857142
2015-04-02,125.32,125.64285714285714
2015-04-06,127.349998,125.81428578571429
2015-04-07,126.010002,125.74071442857142
2015-04-08,125.599998,125.53571421428572
2015-04-09,126.559998,125.46857121428572
2015-04-10,127.099998,125.55428521428571
2015-04-13,126.849998,125.52857085714287
2015-04-14,126.300003,125.50071378571428
2015-04-15,126.779999,125.74357107142858
2015-04-16,126.169998,125.88142821428572
2015-04-17,124.75,125.98857107142858
2015-04-20,127.599998,126.07642785714286
2015-04-21,126.910004,126.253571
2015-04-22,128.619995,126.5657135
2015-04-23,129.669998,126.87642764285714
2015-04-24,130.279999,127.08571342857144
2015-04-27,132.649994,127.55999857142858
2015-04-28,130.559998,127.91428428571429
2015-04-29,128.639999,128.06285578571428
2015-04-30,125.150002,127.92357035714285
2015-05-01,128.949997,128.07357028571428
2015-05-04,128.699997,128.24499842857145
2015-05-05,125.800003,128.17499871428572
2015-05-06,125.010002,128.09214185714285
2015-05-07,125.260002,128.12857057142858
2015-05-08,127.620003,128.1299995
2015-05-11,126.32,128.08785635714284
2015-05-12,125.870003,127.89142835714286
2015-05-13,126.010002,127.63000007142857
2015-05-14,128.949997,127.53499992857142
2015-05-15,128.770004,127.25785778571428
2015-05-18,130.190002,127.23142949999999
2015-05-19,130.070007,127.33357292857143
2015-05-20,130.059998,127.68428692857142
2015-05-21,131.389999,127.85857278571427
2015-05-22,132.539993,128.1328582142857
2015-05-26,129.619995,128.40571478571428
2015-05-27,132.039993,128.90785699999998
2015-05-28,131.779999,129.37357107142856
2015-05-29,130.279999,129.5635707857143
2015-06-01,130.539993,129.86499885714287
2015-06-02,129.960007,130.157142
2015-06-03,130.119995,130.45071292857142
2015-06-04,129.360001,130.47999892857143
2015-06-05,128.649994,130.4714267857143
2015-06-08,127.800003,130.3007125714286
2015-06-09,127.419998,130.1114262142857
2015-06-10,128.880005,130.027141
2015-06-11,128.589996,129.8271407857143
2015-06-12,127.169998,129.44356971428573
2015-06-15,126.919998,129.25071278571428
2015-06-16,127.599998,128.9335702857143
2015-06-17,127.300003,128.61357057142857
2015-06-18,127.879997,128.44214185714284
2015-06-19,126.599998,128.16071364285716
2015-06-22,127.610001,127.99285607142858
2015-06-23,127.029999,127.77214207142856
2015-06-24,128.110001,127.68285635714285
2015-06-25,127.5,127.60071392857142
2015-06-26,126.75,127.52571371428571
2015-06-29,124.529999,127.31928521428573
2015-06-30,125.43,127.07285628571431
2015-07-01,126.599998,126.93071357142857
2015-07-02,126.440002,126.878571
2015-07-06,126.0,126.81285685714286
2015-07-07,125.690002,126.67642857142857
2015-07-08,122.57,126.33857121428572
2015-07-09,120.07,125.7807142857143
2015-07-10,123.279999,125.5435715
2015-07-13,125.660004,125.40428599999998
2015-07-14,125.610001,125.30285757142858
2015-07-15,126.82,125.21071464285716
2015-07-16,128.509995,125.28285714285714
2015-07-17,129.619995,125.48785678571429
2015-07-20,132.070007,126.02642878571429
2015-07-21,130.75,126.40642878571428
2015-07-22,125.220001,126.30785757142857
2015-07-23,125.160004,126.21642914285714
2015-07-24,124.5,126.10928628571428
2015-07-27,122.769997,125.90071449999998
2015-07-28,123.379997,125.95857142857143
2015-07-29,122.989998,126.1671427142857
2015-07-30,122.370003,126.10214299999998
2015-07-31,121.300003,125.79071435714286
2015-08-03,118.440002,125.27857157142857
2015-08-04,114.639999,124.4085715
2015-08-05,115.400002,123.47214342857144
2015-08-06,115.129997,122.43714357142858
2015-08-07,115.519997,121.255
2015-08-10,119.720001,120.46714292857143
2015-08-11,113.489998,119.62928557142858
2015-08-12,115.239998,118.92071371428571
2015-08-13,115.150002,118.25285671428571
2015-08-14,115.959999,117.76642828571427
2015-08-17,117.160004,117.32214307142858
2015-08-18,116.5,116.85857178571429
2015-08-19,115.010002,116.33285742857143
2015-08-20,112.650002,115.71500021428572
2015-08-21,105.760002,114.80928592857143
2015-08-24,103.120003,113.98642907142857
2015-08-25,103.739998,113.15357164285714
2015-08-26,109.690002,112.76500057142857
2015-08-27,112.919998,112.57928635714286
2015-08-28,113.290001,112.12000064285714
2015-08-31,112.760002,112.06785807142856
2015-09-01,107.720001,111.53071542857143
2015-09-02,112.339996,111.33000071428572
2015-09-03,110.370003,110.9307152857143
2015-09-04,109.269997,110.36714335714285
2015-09-08,112.309998,110.06785750000002
2015-09-09,110.150002,109.72071464285715
2015-09-10,112.57,109.71500021428571
2015-09-11,114.209999,110.31857142857143
2015-09-14,115.309998,111.18928535714285
2015-09-15,116.279999,112.08499971428571
2015-09-16,116.410004,112.56499985714285
2015-09-17,113.919998,112.63642842857143
2015-09-18,113.449997,112.64785671428571
2015-09-21,115.209999,112.82285649999999
2015-09-22,113.400002,113.22857085714286
2015-09-23,114.32,113.3699997142857
2015-09-24,115.0,113.70071378571427
2015-09-25,114.709999,114.08928535714287
2015-09-28,112.440002,114.09857135714284
2015-09-29,109.059998,114.02071392857144
2015-09-30,110.300003,113.85857128571429
2015-10-01,109.580002,113.52785721428572
2015-10-02,110.379997,113.17571428571429
2015-10-05,110.779999,112.78285714285714
2015-10-06,111.309998,112.418571
2015-10-07,110.779999,112.19428535714285
2015-10-08,109.5,111.91214271428571
2015-10-09,112.120003,111.69142871428572
2015-10-12,111.599998,111.562857
2015-10-13,111.790001,111.3821427857143
2015-10-14,110.209999,111.03999985714287
2015-10-15,111.860001,110.83642857142856
2015-10-16,111.040001,110.7364285
2015-10-19,111.730003,110.92714314285715
2015-10-20,113.769997,111.17499985714286
2015-10-21,113.760002,111.47357128571427
2015-10-22,115.5,111.83928578571428
2015-10-23,119.080002,112.43214314285716
2015-10-26,115.279999,112.71571464285714
2015-10-27,114.550003,112.98500064285714
2015-10-28,119.269997,113.68285757142857
2015-10-29,120.529999,114.28357157142857
2015-10-30,119.5,114.84785742857142
2015-11-02,121.18,115.51857164285715
2015-11-03,122.57,116.40142885714286
2015-11-04,122.0,117.1257145
2015-11-05,120.919998,117.83142857142857
2015-11-06,121.059998,118.49785678571428
2015-11-09,120.57,118.98357128571429
2015-11-10,116.769997,119.19857092857144
2015-11-11,116.110001,119.24214242857144
2015-11-12,115.720001,119.00214235714284
2015-11-13,112.339996,118.79214214285714
2015-11-16,114.18,118.76571335714286
2015-11-17,113.690002,118.3671422857143
2015-11-18,117.290001,118.13571385714286
2015-11-19,118.779999,118.08428521428571
2015-11-20,119.300003,117.94999971428571
2015-11-23,117.75,117.605714
2015-11-24,118.879997,117.38285664285715
2015-11-25,118.029999,117.17642814285715
2015-11-27,117.809998,116.94428528571429
2015-11-30,118.300003,116.78214264285715
2015-12-01,117.339996,116.82285685714285
2015-12-02,116.279999,116.83499957142855
2015-12-03,115.199997,116.79785642857144
2015-12-04,119.029999,117.27571378571429
2015-12-07,118.279999,117.56857085714286
2015-12-08,118.230003,117.89285664285714
2015-12-09,115.620003,117.77357107142856
2015-12-10,116.169998,117.58714242857143
2015-12-11,113.18,117.14999935714286
2015-12-14,112.480003,116.77357099999999
2015-12-15,110.489998,116.17428535714285
2015-12-16,111.339996,115.696428
2015-12-17,108.980003,115.06571407142857
2015-12-18,106.029999,114.18928521428572
2015-12-21,107.330002,113.47428564285714
2015-12-22,107.230003,112.82785735714286
2015-12-23,108.610001,112.35714335714285
2015-12-24,108.029999,111.57142907142858
2015-12-28,106.82,110.75285771428571
2015-12-29,108.739998,110.07500021428572
2015-12-30,107.32,109.48214285714286
2015-12-31,105.260002,108.70285742857142
2016-01-04,105.349998,108.14357157142857
2016-01-05,102.709999,107.44571414285714
2016-01-06,100.699997,106.74642835714285
2016-01-07,96.449997,105.682857
2016-01-08,96.959999,104.82428528571428
2016-01-11,98.529999,104.288571
2016-01-12,99.959999,103.76214221428572
2016-01-13,97.389999,103.0592847857143
2016-01-14,99.519997,102.40999878571428
2016-01-15,97.129997,101.63142721428572
2016-01-19,96.660004,100.90571321428571
2016-01-20,96.790001,100.052142
2016-01-21,96.300003,99.26499935714287
2016-01-22,101.419998,98.99071335714287
2016-01-25,99.440002,98.56857078571429
2016-01-26,99.989998,98.374285
2016-01-27,93.419998,97.85428507142858
2016-01-28,94.089996,97.68571357142856
2016-01-29,97.339996,97.71285621428571
2016-02-01,96.43,97.56285628571428
2016-02-02,94.480003,97.171428
2016-02-03,96.349998,97.09714221428571
2016-02-04,96.599998,96.88857085714285
2016-02-05,94.019997,96.66642800000001
2016-02-08,95.010002,96.54857071428572
2016-02-09,94.989998,96.41999907142858
2016-02-10,94.269997,96.27499864285713
2016-02-11,93.699997,95.72357000000001
2016-02-12,93.989998,95.33428400000001
2016-02-16,96.639999,95.09499835714287
2016-02-17,98.120003,95.430713
2016-02-18,96.260002,95.58571342857144
2016-02-19,96.040001,95.49285664285715
2016-02-22,96.879997,95.52499928571429
2016-02-23,94.690002,95.5399992142857
2016-02-24,96.099998,95.52214207142858
2016-02-25,96.760002,95.53357092857144
2016-02-26,96.910004,95.74
2016-02-29,96.690002,95.86
2016-03-01,100.529999,96.25571435714286
2016-03-02,100.75,96.71857171428573
2016-03-03,101.5,97.27571478571429
2016-03-04,103.010002,97.92000078571428
2016-03-07,101.870003,98.2935725
2016-03-08,101.029999,98.50142935714287
2016-03-09,101.120003,98.8485722857143
2016-03-10,101.169998,99.21500064285715
2016-03-11,102.260002,99.59928671428572
2016-03-14,102.519997,100.15857207142858
2016-03-15,104.580002,100.76428664285713
2016-03-16,105.970001,101.4221437142857
2016-03-17,105.800003,102.05714364285714
2016-03-18,105.919998,102.71642907142858
2016-03-21,105.910004,103.10071514285714
2016-03-22,106.720001,103.52714378571429
2016-03-23,106.129997,103.85785785714286
2016-03-24,105.669998,104.04785757142858
2016-03-28,105.190002,104.28500035714286
